1011608940002;PEPA PLASTICA NACAR FDA/GDE;PEPNF;UND;9.90;11.88;3
1011604780002;PEPA PLASTICA PORCELANA FDA/GDE;PPPF;UND;7.50;9.00;3
1011606040002;PEPA PLASTICA ROMBO # 3 FD/GDE;PEPR3F;UND;9.50;11.40;3.00
2010200020001;PERLA PLASTICA FUNDA FD/GR.;PPFG;UND;6.90;8.28;3
1011605090002;PIEDRA ARTIFICIAL FD/GD;PARTF;UND;9.80;11.76;3
1016500350002;RESORTES COBRE / BRONCE FDA/GDE;RC/BF;UND;4.00;4.80;3
1016500330002;RESORTES FDA/GDE;RESNIQF;UND;6.00;7.20;3
1016500500002;RETENEDOR BOLA 2 x 2 FDA/GDE;REB2X2F;UND;18.50;22.20;3
1016500520002;RETENEDOR TUBO 1.5 x 1.5  FDA/GDE;RTU1X1F;UND;4.50;5.40;3
1016500530002;RETENEDOR TUBO 2 x 1 FDA/GDE;RTU2X1F;UND;6.00;7.20;3
1010520020002;ROLLO HILO PARA TEJER;RH/TEJ;UND;5.50;6.93;3
1011600190002;SEPARADOR 10 HUECOS COBRE/B. FDA/GDE.;S10HCBF;UND;7.90;9.48;3
1016500340002;SEPARADOR 10 HUECOS FINO FDA/GDE;SE10HFF;UND;7.00;8.40;3
1016502020002;SEPARADOR 10 HUECOS GRUESO FDA/GDE;SE10HGF;UND;7.90;9.48;3
1012361800002;SEPARADOR BOLA VACIA # 06 FDA/ GDE;SBV6F;UND;9.00;10.80;3.00
1016524100002;SEPARADOR BOLA VACIA # 08 FDA/GDE;SBV8F;UND;10.50;12.60;3.00
1016524110002;SEPARADOR BOLA VACIA # 10 FDA/GDE;SBV10F;UND;13.50;16.20;3
1016524120002;SEPARADOR BOLA VACIA # 12 FDA/GDE;SBV12F;UND;18.00;21.60;3
1016500370002;SEPARADOR CAMPANA FDA/GDE;SEPCAMF;UND;12.50;15.00;3
1016500600002;SEPARADOR CAMPANA MEDIANA FDA/GDE;SCAMMF;UND;6.00;7.20;3
1012500930001;SEPARADOR DIAMANTE # 10;SD10X100;UND;12.80;15.36;3
1012500920001;SEPARADOR DIAMANTE # 6;SD06X100;UND;7.80;9.36;3
1012100550001;SEPARADOR DIAMANTE # 8;SD08X100;UND;9.50;11.40;3
1011600290002;SEPARADOR FLOR DE LATA /FDA/GD.;SFLORLF;UND;12.50;15.00;3
1016500670002;SEPARADOR HOJA FDA/GDE;SEPHOJF;UND;6.00;7.20;3
1016500400002;"SEPARADOR METALICO ""A"" FDA/GDE";SEPMEAF;UND;13.50;16.20;3.00
1011600960001;SUJETADOR DE DIJE GRANDE X100;SHGX100;UND;15.00;18.00;3
1016500580002;SUJETADOR DE DIJE GRANDE X100;SDHGX100;UND;15.00;18.00;3
1016500740001;SUJETADOR DE DIJE HOJA GRANDE;SDHGX100;UND;9.00;10.80;3
1011606170002;SUJETADOR DE ELASTICO FDA/GDE;S/ELASF;UND;3.75;4.50;3
1016500590002;SUJETADOR DIJE SENCILLO FDA/GDE;SDSENF;UND;4.50;5.40;3
1016500710002;TAPA ARETE SOMBRERO FDA/GDE;TAASOMF;UND;18.00;21.60;3
1011600120001;TAPA DIJE PARA CELULAR X1000 FDA/GDE;TDPCF;UND;7.50;9.00;3.00
1016524130002;TAPA NUDO 2 HUECOS FDA/GDE;TAPN2HF;UND;9.00;10.80;3
1011605790001;TAPA NUDO 3 HUECOS FDA/GDE;TAPN3HF;UND;9.00;10.80;3
1016510290002;TAPA NUDO BRONCE FDA/GDE;TAPNBF;UND;6.00;7.20;3
1016500300002;TAPA NUDO NIQUEL FDA/GDE;TAPNNIF;UND;5.50;6.60;3
1016500950002;TERMINAL CUERO MEDIANO FDA/GDE;TCMEDIF;UND;2.00;2.40;3
1016500960002;TERMINAL CUERO PEQUEÑO FDA/GDE;TCPEQUF;UND;1.80;2.16;3
1016510110002;TERMINAL DE CADENA FDA/GDE;TERCADF;UND;6.50;7.80;3
1011606160001;TROQUELES;TOQUEL;UND;25.00;31.25;3.00
1012303110001;TUBO ARCO FINO 2X20 X100;TAFX100;UND;13.00;15.60;3
1016500380002;TUBO DE EMSAMBLE FDA/GDE;TENSAMF;UND;18.00;21.60;3
1011607610001;TUBO DE ENSAMBLE x 100;TENX100;UND;2.80;3.36;3
1016500450002;TUBO ENTORCHADO ARCO FDA/GDE;TEARCOF;UND;13.00;15.60;3
