1010100110001; ANILLOS CON ARETES;54; Q001  ;0;0.1;0;0;ANCA
1016604730001; ANILLOS CONFECCIONADOS;60; Q001  ;1.42;1.42;0;0;ANCON
1011605590001; ANTURIO X 5 TALLO LARGO;54; Q001  ;4.68;4.68;0;0;ANTL5
1510101270001; ANILLO PIEDRA AMATISTA;13; Q001  ;10.94;10.94;0;0;APAM
1013524060001; APLIQUE CON PEPA CRISTAL;124; Q001  ;7.13;7.13;0;0;APCRIS
1011800100001; ARETE PERLA FINA;108; Q001  ;3;3;0;0;APFIN
1015100870001; ASAS  DE PLATA;482; Q001  ;1;1;0;0;APLA
1016500460001; APLIQUE CON LENTEJUELA MEDIANA;92; Q001  ;1.21;1.21;0;0;APLEM
1016500670001; APLIQUE CON LENTEJUELA;85; Q001  ;1.31;1.31;0;0;APLEN
1015536190001; APLIQUE;528.1; Q001  ;3.29;3.29;0;0;APLI
1513101750001; APLIQUE # 1;24; Q001  ;0.45;0.45;0;0;APLI1
1016500960002; APLIQUE # 10;23; Q001  ;2.2;2.2;0;0;APLI10
1513102100001; APLIQUE # 2;57; Q001  ;0.5;0.5;0;0;APLI2
1514102620001; APLIQUE # 3;12; Q001  ;0.8;0.8;0;0;APLI3
2511400520001; APLIQUE # 4;59; Q001  ;0.89;0.89;0;0;APLI4
1016511120002; APLIQUE # 5;32; Q001  ;0.95;0.95;0;0;APLI5
1016520110001; APLIQUE # 6;12; Q001  ;1;1;0;0;APLI6
1016510290001; APLIQUE # 7;45; Q001  ;1.1;1.1;0;0;APLI7
1016524130002; APLIQUE # 8;37; Q001  ;1.5;1.5;0;0;APLI8
1016524210001; APLIQUE # 9;2.6667; Q001  ;1.8;1.8;0;0;APLI9
1016600230002; ARGOLLA ALUMINIO 30 x 26;184; Q001  ;0;0.56;0;0;ARA30
1016600230001; ARGOLLA ALUMINIO 3.0 x 3.1;209; Q001  ;0.67;0.67;0;0;ARAL3
1510100250001; ARGOLLA 0.5 COBRE/BRONCE;120; Q001  ;0.48;0.48;0;0;ARCB
1016500310001; ARGOLLA 0.5;820; Q001  ;0.48;0.48;0;0;ARG05
1016500640001; ARGOLLA 3.5 mm;322; Q001  ;0.54;0.54;0;0;ARG3
1016500270001; ARGOLLA 0.5 NEGRA;38; Q001  ;0.41;0.41;0;0;ARGN
1016500920002; APLIQUE ROSA - LAZO;79; Q001  ;0.44;0.44;0;0;ARLZ
1016500550002; APLIQUE ROSA HORGANZA;119; Q001  ;0.88;0.88;0;0;AROR
1016500590002; APLIQUES SENCILLOS;27; Q001  ;0.67;0.67;0;0;ASEN
1010531010001; ATACHES;2342; Q001  ;0.77;0.77;0;0;ATCH
1590103830001; ATACHES PEGABLES;640; Q001  ;0;1.4;0;0;ATCHP
1025400110001; AZALEA X 9 TALLO LARGO;0; Q001  ;0;3.48;0;0;AZATL
1011606960001; BASE ANILLO CON ARGOLLA;889; Q001  ;0.77;0.77;0;0;BAAR
3010800010001; BASE ANILLO CON MAYA;51; Q001  ;0.77;0.77;0;0;BAMA
1012101200001; BROCHE GRANDE CON DIAMANTE;148; Q001  ;1.43;1.43;0;0;BGDI
2512200950001; BROCHE GANCHO FINO;1069; Q001  ;0.57;0.57;0;0;BGFIN
1016500040001; BROCHE GANCHO GRANDE;258; Q001  ;1.35;1.35;0;0;BGGR
1016500030001; BROCHE GANCHO MEDIANO;287; Q001  ;0.97;0.97;0;0;BGME
1016500280001; BROCHE GANCHO PEQUEÑO;-2574; Q001  ;0.77;0.77;0;0;BGPE
1510200110001; BOLAS GRANDES DE TAGUA;207; Q001  ;0.27;0.27;0;0;BGTAG
1011601590001; BROCHE MAZI 1.0;180; Q001  ;1.58;1.58;0;0;BMAZ0
1011601610001; BROCHE MAZI 1.4;38; Q001  ;0.95;0.95;0;0;BMAZ1
106500060001; BROCHE MAZI 0.6;319; Q001  ;1.05;1.05;0;0;BMAZI
1012303170001; BOLA METALICA FINA # 06;515; Q001  ;0.17;0.17;0;0;BMF06
1012525130001; BOLA METALICA FINA # 08;265; Q001  ;0.26;0.26;0;0;BMF08
1012521090001; BOLA METALICA FINA # 10;224; Q001  ;0.31;0.31;0;0;BMF10
1012521010001; BOLA METALICA FINA # 12;245; Q001  ;0;0.41;0;0.64;BMF12
1510100150001; BROCHE MAGNETICO PASTILLA;106; Q001  ;0.44;0.44;0;0;BMPA
1016500840001; BOLA METALICA # 2;157; Q001  ;1.18;1.18;0;0;BOLM2
1016500800001; BOLA METALICA # 4;304; Q001  ;0.93;0.93;0;0;BOLM4
1016500810001; BOLA METALICA # 6;213; Q001  ;1.05;1.05;0;0;BOLM6
1016500820001; BOLA METALICA # 8;140; Q001  ;1.2;1.2;0;0;BOLM8
2410412210001; BOLA METALICA VARIOS MODELOS;240; Q001  ;1.25;1.25;0;0;BOMVM
1017510240001; BOTE INFLABLE;99; Q001  ;245.54;245.54;0;0;BOTE
1510100600001; BOTONES X DOC;275; Q001  ;0.54;0.54;0;0;BOXD
1015100860001; BASE PARA ARETE;41; Q001  ;2.32;2.32;0;0;BPAR
1017510280001; BROCHE CONCHA GRANDE;30; Q001  ;14.88;14.88;0;0;BRCG
2590401050001; BROCHE CONCHA MEDIANO;71; Q001  ;8.32;8.32;0;0;BRCM
1015506150001; BROCHE CONCHA PEQUEÑO;70; Q001  ;5.47;5.47;0;0;BRCP
1015527230001;" BROCHE DIAMANTE ""A""";596; Q001  ;1.1;1.1;0;0;BRDA
1590101850001; BROCHE GANCHO BRONCE MED.;35; Q001  ;1.48;1.48;0;0;BRGM
1016500050001; BROCHE GANCHO BRONCE PEQ;14; Q001  ;0;1.32;0;0;BRGP
2590401260001; BROCHE IMAN EXTRA GRANDE;74; Q001  ;1.87;1.87;0;0;BRIEX
1012101140001; BROCHE FINO;1038; Q001  ;1;1;0;0;BROF
