1011600250001; ARGOLLA LLAVERO 0.25 x 50;40; Q001  ;0.4;0.47;0;0;ALL025;;0
1011600270001; ARGOLLA LLAVERO 0.30 PLANA x 25;91; Q001  ;1.05;1.05;0;0;ALLPL;;12
1011600260001; ARGOLLA LLAVERO 0.30 x 50;78; Q001  ;3.71;3.71;0;0;ALL030;;0
1090610020001; ARREGLO FLORAL;1; Q001  ;44.64;44.64;44.64;44.64;AFLOR;;1
1012524900001; ASA CERRADA FINA x PAR;2314; Q001  ;0.5;0.5;0;0;ACFP;;1160
1012536140001; ASA CERRADAS;3953; Q001  ;0.5;0.5;0;0;ACERR;;662
1015100870001; ASAS  DE PLATA;482; Q001  ;1;1;0;0;APLA;;96
1090610230001; ASAS CERRADAS X DOCENAS;534; Q001  ;1.47;1.47;0.44;0.44;ACX12;;523
1016500200001; ASAS DE ARETE;692; Q001  ;0.5;0.5;0;0;AART;;91
1016500250001; ASAS DE ARETE COBRE/BRONCE;278; Q001  ;0.66;0.66;0;0;AACB;;51
1010531010001; ATACHES;2342; Q001  ;0.77;0.77;0;0;ATCH;;504
1590103830001; ATACHES PEGABLES;640; Q001  ;0;1.4;0;0;ATCHP;;640
1025400110001; AZALEA X 9 TALLO LARGO;0; Q001  ;0;3.48;0;0;AZATL;;0
1011606960001; BASE ANILLO CON ARGOLLA;889; Q001  ;0.77;0.77;0;0;BAAR;;354
3010800010001; BASE ANILLO CON MAYA;51; Q001  ;0.77;0.77;0;0;BAMA;;16
1015100860001; BASE PARA ARETE;41; Q001  ;2.32;2.32;0;0;BPAR;;40
1016500840001; BOLA METALICA # 2;157; Q001  ;1.18;1.18;0;0;BOLM2;;39
1016500800001; BOLA METALICA # 4;304; Q001  ;0.93;0.93;0;0;BOLM4;;43
1016500810001; BOLA METALICA # 6;213; Q001  ;1.05;1.05;0;0;BOLM6;;49
1016500820001; BOLA METALICA # 8;140; Q001  ;1.2;1.2;0;0;BOLM8;;42
1012303170001; BOLA METALICA FINA # 06;515; Q001  ;0.17;0.17;0;0;BMF06;;496
1012525130001; BOLA METALICA FINA # 08;265; Q001  ;0.26;0.26;0;0;BMF08;;262
1012521090001; BOLA METALICA FINA # 10;224; Q001  ;0.31;0.31;0;0;BMF10;;210
1012521010001; BOLA METALICA FINA # 12;245; Q001  ;0;0.41;0;0.64;BMF12;;245
2410412210001; BOLA METALICA VARIOS MODELOS;240; Q001  ;1.25;1.25;0;0;BOMVM;;240
1510200110001; BOLAS GRANDES DE TAGUA;207; Q001  ;0.27;0.27;0;0;BGTAG;;57
1017510240001; BOTE INFLABLE;99; Q001  ;245.54;245.54;0;0;BOTE;;1
1011605780002; BOTON DE SEDA PEQUE?�O;36; Q001  ;2.94;2.94;0;0;BSPQ;;3
1011600480001; BOTON X 12 ESPECIAL;3; Q001  ;4.56;4.56;0;0;BX12E;;3
1510100600001; BOTONES X DOC;275; Q001  ;0.54;0.54;0;0;BOXD;;89
1012100910001;" BROCHE ""R""";128.9; Q001  ;1.32;1.32;0;0;BROR;;27
1015527210001; BROCHE CON PIEDRA;32; Q001  ;5.47;5.47;0;0;BROPI;;8
1017510280001; BROCHE CONCHA GRANDE;30; Q001  ;14.88;14.88;0;0;BRCG;;29
2590401050001; BROCHE CONCHA MEDIANO;71; Q001  ;8.32;8.32;0;0;BRCM;;31
1015506150001; BROCHE CONCHA PEQUE?�O;70; Q001  ;5.47;5.47;0;0;BRCP;;31
1015527230001;" BROCHE DIAMANTE ""A""";596; Q001  ;1.1;1.1;0;0;BRDA;;185
1012101140001; BROCHE FINO;1038; Q001  ;1;1;0;0;BROF;;351
1016500070001; BROCHE GAFETE;234; Q001  ;1;1;0;0;BROG;;84
1590101850001; BROCHE GANCHO BRONCE MED.;35; Q001  ;1.48;1.48;0;0;BRGM;;35
1016500050001; BROCHE GANCHO BRONCE PEQ;14; Q001  ;0;1.32;0;0;BRGP;;14
2512200950001; BROCHE GANCHO FINO;1069; Q001  ;0.57;0.57;0;0;BGFIN;;663
1016500040001; BROCHE GANCHO GRANDE;258; Q001  ;1.35;1.35;0;0;BGGR;;48
1016500030001; BROCHE GANCHO MEDIANO;287; Q001  ;0.97;0.97;0;0;BGME;;30
1016500280001; BROCHE GANCHO PEQUE?�O;-2574; Q001  ;0.77;0.77;0;0;BGPE;;83
1012101200001; BROCHE GRANDE CON DIAMANTE;148; Q001  ;1.43;1.43;0;0;BGDI;;48
2590401260001; BROCHE IMAN EXTRA GRANDE;74; Q001  ;1.87;1.87;0;0;BRIEX;;36
1510100150001; BROCHE MAGNETICO PASTILLA;106; Q001  ;0.44;0.44;0;0;BMPA;;6
106500060001; BROCHE MAZI 0.6;319; Q001  ;1.05;1.05;0;0;BMAZI;;117
1011601590001; BROCHE MAZI 1.0;180; Q001  ;1.58;1.58;0;0;BMAZ0;;37
1011601610001; BROCHE MAZI 1.4;38; Q001  ;0.95;0.95;0;0;BMAZ1;;0
2590401060001; BROCHE PASTILLA;47; Q001  ;1.32;1.32;0;0;BROPI;;0
1016501030001; BROCHE PEQUE?�O;81; Q001  ;1.64;1.64;0;0;BROPE;;81
1016500100001; BROCHE REDONDO FINO;-1738; Q001  ;1.43;1.43;0;0;BRRF;;241
1016500100002; BROCHE SALVAVIDAS;-1699; Q001  ;1;1;0;0;BROSV;;301
2511100220001;" CADENA "" O "" FINA";248; Q001  ;0.78;0.73;0;0;CADEO;;150
1012525370001; CADENA FINA DE PLATINO;9; Q001  ;8.93;8.93;0;0;CFPLA;;9
1016500530002; CADENA K 1032;389.8; Q001  ;3.72;3.72;0;0;CK1032;;60.8
1010520020002; CADENA K 1046;15; Q001  ;0;3.83;0;0;CK1046;;10
1011605170001; CADENA K 1047;530; Q001  ;0;9.3;0;0;CK1047;;5
1510100690001; CADENA K 10615;6; Q001  ;11.48;11.48;0;0;CK10615;;6
2511400030001; CADENA K 12306;42.16; Q001  ;4.18;4.18;0;0;CK12306;;10.16
1015100990001; CADENA K 1233;190.82; Q001  ;2.41;2.41;0;0;CK1233;;16
1512101480001; CADENA K 13301;0.8; Q001  ;6.19;6.19;0;0;CK13301;;1
1015101010001; CADENA K 1426;251.62; Q001  ;5.58;5.58;0;0;CK1426;;50.62
2511201120001; CADENA K 1466;9.3; Q001  ;8.21;8.21;0;0;CK1466;;0
1015101000001; CADENA K 1721;545.5; Q001  ;2.95;2.95;0;0;CK1721;;244
1510103540001; CADENA K 18 DOBLE;654.34; Q001  ;1.38;1.8;0;0;CK18D;;0
1010103550001; CADENA K 819;56; Q001  ;9.84;9.84;0;0;CK1819;;6
1590103560001; CADENA K 826;67; Q001  ;11.48;11.48;0;0;CK826;;17
1012100940001; CADENA K13;647.77; Q001  ;1.93;1.93;0;0;CADK13;;97.77
1011601390001; CADENA K14;1401; Q001  ;1.42;1.42;0;0;CADK14;;187
1011600130001; CADENA K15;1931.43; Q001  ;0.58;0.76;0;0;CADK15;;0
1011605140001; CADENA K1524;930.57; Q001  ;2.08;2.08;0;0;CK1524;;221.57
1017510260001; CADENA K16;2878.81; Q001  ;1.2;1.2;0;0;CADK16;;419.95
1011605160001; CADENA K1620;1048.39; Q001  ;1.64;1.64;0;0;CAK1620;;243.39
1510100230001; CADENA K1621 DIAMANT;125.93; Q001  ;1.64;1.64;0;0;CAK1621D;;125.93
1011600140001; CADENA K17;3457.39; Q001  ;0.75;0.75;0;0;CADK17;;346.45
1011600720001; CADENA K18;14636.92; Q001  ;0.77;0.77;0;0;CADK18;;479.14
1011605180001; CADENA K1809;799; Q001  ;1.31;1.31;0;0;CAK1809;;0
1011601380001; CADENA K19;1906.96; Q001  ;1.66;1.66;0;0;CAK19;;21.15
1011601370001; CADENA K75;2683.18; Q001  ;1.77;1.77;0;0;CAK75;;74
1012100930001; CADENA L/19;13076.72; Q001  ;0.59;0.59;0;0;CADL19;;808.64
1017510270001; CADENA O;1789; Q001  ;0.38;0.38;0;0;CADO;;390
1011600150001; CADENA W19;2338.09; Q001  ;1.4;1.4;0;0;CW19;;43.09
1015101020001; CADENA Y 1419;164.38; Q001  ;1.86;1.86;0;0;CY1419;;39.38
1090610030001; CADENA Y 1455;29.61; Q001  ;2.01;2.01;0;0;CY1455;;29.61
1590103530001; CADENA Y 1631;20; Q001  ;3.5;3.5;0;0;CY1631;;0
1590103550001; CADENA Y 1739;192.24; Q001  ;2.08;2.08;0;0;CY1739;;102.24
1515102040001; CADENA Y 1818;162; Q001  ;1.66;1.66;0;0;CY1818;;62
1011528020001; CADENA Y 1906;247; Q001  ;1.65;1.65;0;0;CY1906;;63
1590103580001; CADENA Y 1926;12.5; Q001  ;3.06;3.06;0;0;CY1926;;11
101160520001; CADENA Y1737;797.56; Q001  ;1.49;1.49;0;0;CY1737;;157.56
1011605200001; CADENA Y1738;395; Q001  ;2.1;2.1;0;0;CY1738;;73
1017571010001; CADENA Y1829;486.2; Q001  ;1.86;1.86;0;0;CY1829;;106.2
1011605190001; CADENA Y1925;100; Q001  ;0.85;1.02;0;0;CY1925;;0
1017510070001; CAJA DE REGALOS VARIOS MODELOS;173; Q001  ;1;1;0;0;CRVM;;172
1512101710001; CASCAJO;1; Q001  ;1.2;1.2;0;0;CASC;;1
1011606990001; CASCAJO NATURAL;205; Q001  ;2.63;2.63;0;0;CASCN;;13
1510101280001; CASCAJO OJO DE GATO;70; Q001  ;0.6;0.54;0;0;CASCO;;69
3010800070001; CD DE BISUTERIA;66; Q001  ;5;5;0;0;CDBIS;;25
2511100210001; CHAQUIRA ( amarilla,azul,roja,naranja );110; Q001  ;0.94;0.94;0;0;CHAQ;;110
1011528100001; CHAQUIRA FUNDAS PEQUE?�AS;1092; Q001  ;0.79;0.79;0;0;CHAQP;;280
1012524990001; CHAQUIRA METALIZADA;42; Q001  ;0.55;0.55;0;0;CHAQM;;36
1011528040001; CHAQUIRA X METRO;1655; Q001  ;0.23;0.23;0;0;CHAXM;;266
1015100960001; CINTA METRICA;10; Q001  ;0.33;0.33;0;0;CINTM;;0
1016500550001; CINTURON FINO;9; Q001  ;3.29;3.29;0;0;CINTF;;3
1016500230001; CLAVO COBRE / BRONCE;388; Q001  ;0.46;0.46;0;0;CLCB;;96
1016500880001; CLAVO FINO CON CABEZA REDONDA;417; Q001  ;3.28;3.28;0;0;CLFCR;;76
1016500260001; CLAVO NEGRO;46; Q001  ;0.63;0.63;0;0;CLAN;;0
1016500220001; CLAVO NIQUEL;1229; Q001  ;0.49;0.49;0;0;CLAVN;;76
1510101390001; CLAVO NIQUEL FINO;50; Q002  ;1.66;1.66;0;0;CLANF;;0
1016500830001; CLAVO NIQUEL FINO CON CABEZA;68; Q001  ;2.13;2.13;0;0;CLAFC;;18
1016500840002; CLAVO NIQUEL FINO PEQUE?�O;83; Q001  ;1.65;1.65;0;0;CLNFP;;33
